Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-23 18:00:00-04:00,2.6700000762939453,2.688999891281128,2.634999990463257,2.680999994277954,2.680999994277954,529
2024-06-23 19:00:00-04:00,2.680999994277954,2.688999891281128,2.678999900817871,2.680000066757202,2.680000066757202,239
2024-06-23 20:00:00-04:00,2.680000066757202,2.686000108718872,2.680000066757202,2.684000015258789,2.684000015258789,124
2024-06-23 21:00:00-04:00,2.684000015258789,2.684000015258789,2.6679999828338623,2.6689999103546143,2.6689999103546143,292
2024-06-23 22:00:00-04:00,2.6700000762939453,2.6760001182556152,2.6670000553131104,2.6760001182556152,2.6760001182556152,201
2024-06-23 23:00:00-04:00,2.674999952316284,2.684000015258789,2.671999931335449,2.680999994277954,2.680999994277954,216
2024-06-24 00:00:00-04:00,2.680999994277954,2.681999921798706,2.677999973297119,2.681999921798706,2.681999921798706,216
2024-06-24 01:00:00-04:00,2.680999994277954,2.681999921798706,2.674999952316284,2.6760001182556152,2.6760001182556152,238
2024-06-24 02:00:00-04:00,2.6760001182556152,2.681999921798706,2.6610000133514404,2.681999921798706,2.681999921798706,671
2024-06-24 03:00:00-04:00,2.680999994277954,2.7090001106262207,2.680000066757202,2.7079999446868896,2.7079999446868896,839
2024-06-24 04:00:00-04:00,2.7079999446868896,2.7079999446868896,2.690999984741211,2.694999933242798,2.694999933242798,553
2024-06-24 05:00:00-04:00,2.697000026702881,2.7149999141693115,2.684000015258789,2.7090001106262207,2.7090001106262207,613
2024-06-24 06:00:00-04:00,2.7100000381469727,2.7219998836517334,2.7070000171661377,2.7079999446868896,2.7079999446868896,623
2024-06-24 07:00:00-04:00,2.7090001106262207,2.7360000610351562,2.680000066757202,2.684000015258789,2.684000015258789,1176
2024-06-24 08:00:00-04:00,2.684000015258789,2.690000057220459,2.6630001068115234,2.6760001182556152,2.6760001182556152,3164
2024-06-24 09:00:00-04:00,2.6760001182556152,2.7230000495910645,2.6480000019073486,2.7139999866485596,2.7139999866485596,7231
2024-06-24 10:00:00-04:00,2.7149999141693115,2.7809998989105225,2.7109999656677246,2.74399995803833,2.74399995803833,7095
2024-06-24 11:00:00-04:00,2.744999885559082,2.7639999389648438,2.743000030517578,2.750999927520752,2.750999927520752,2121
2024-06-24 12:00:00-04:00,2.752000093460083,2.7799999713897705,2.746000051498413,2.7709999084472656,2.7709999084472656,2933
2024-06-24 13:00:00-04:00,2.7709999084472656,2.7790000438690186,2.75,2.7679998874664307,2.7679998874664307,3109
2024-06-24 14:00:00-04:00,2.7690000534057617,2.815000057220459,2.7690000534057617,2.808000087738037,2.808000087738037,6908
